13,8598,5662,5665,8607,8658,8541,8600,8619,8616,8559,8597,5677,8628,8629,8595
13,8599,5665,5662,8608,8659,8542,8600,8620,8615,8561,8597,5679,8628,8630,8595
14,8599,5666,5666,8608,8659,8542,8599,8622,8616,8561,8597,5683,8629,8629,8595
13,8600,5667,5669,8608,8659,8541,8600,8619,8618,8563,8597,5678,8628,8629,8595
14,8599,5667,5666,8608,8659,8542,8600,8620,8616,8561,8597,5679,8628,8629,8596
13,8600,5666,5669,8608,8658,8541,8599,8619,8616,8559,8597,5688,8629,8629,8596
14,8603,5667,5669,8608,8659,8542,8599,8621,8616,8562,8597,5678,8630,8631,8596
13,8601,5663,5667,8606,8659,8541,8600,8625,8627,8567,8596,5674,8628,8634,8595
14,8599,5662,5659,8607,8659,8542,8600,8622,8628,8566,8598,5676,8628,8631,8595
13,8598,5662,5655,8608,8659,8542,8600,8621,8628,8568,8598,5676,8629,8631,8596
14,8599,5661,5655,8608,8659,8542,8600,8621,8628,8566,8598,5679,8630,8631,8595
13,8599,5661,5654,8608,8660,8542,8600,8621,8628,8568,8597,5679,8630,8630,8595
14,8599,5660,5655,8607,8659,8542,8600,8620,8628,8567,8597,5676,8628,8631,8596
14,8598,5660,5656,8608,8659,8542,8600,8619,8628,8568,8596,5680,8629,8631,8596
14,8599,5661,5656,8607,8659,8542,8600,8621,8626,8568,8599,5681,8628,8630,8595
13,8599,5661,5655,8607,8659,8542,8600,8623,8627,8568,8597,5675,8629,8630,8596
14,8599,5660,5653,8607,8659,8542,8601,8621,8627,8567,8598,5678,8629,8630,8595
14,8598,5662,5656,8608,8659,8542,8600,8622,8626,8569,8598,5679,8629,8631,8596
14,8599,5660,5655,8608,8659,8542,8601,8620,8626,8568,8598,5677,8630,8631,8596
13,8599,5663,5652,8608,8660,8542,8601,8623,8626,8569,8595,5678,8629,8630,8596
14,8599,5661,5655,8608,8659,8543,8600,8622,8628,8568,8597,5682,8629,8631,8595
13,8599,5660,5655,8608,8660,8542,8601,8620,8627,8570,8596,5677,8629,8630,8596
13,8599,5661,5656,8608,8660,8542,8601,8621,8628,8569,8598,5678,8629,8631,8596
14,8598,5663,5654,8608,8659,8542,8601,8621,8627,8567,8598,5680,8629,8628,8597
13,8599,5660,5655,8608,8659,8542,8600,8621,8628,8568,8598,5678,8630,8630,8596
14,8599,5662,5655,8608,8660,8542,8600,8622,8626,8569,8598,5673,8630,8630,8595
14,8599,5663,5653,8607,8659,8542,8600,8620,8627,8567,8598,5671,8629,8631,8596
14,8599,5661,5649,8608,8660,8543,8601,8622,8626,8567,8598,5677,8630,8629,8596
14,8599,5659,5653,8608,8660,8543,8601,8618,8627,8568,8595,5679,8629,8630,8596
14,8599,5660,5654,8608,8660,8542,8601,8621,8626,8569,8597,5676,8629,8631,8596
14,8599,5662,5651,8608,8660,8543,8601,8621,8627,8567,8597,5672,8629,8630,8596
14,8608,5659,5651,8607,8659,8541,8598,8618,8619,8562,8597,5679,8628,8626,8596
14,8599,5655,5644,8609,8659,8542,8601,8620,8614,8562,8599,5681,8629,8629,8596
13,8601,5647,5638,8609,8660,8543,8600,8619,8615,8561,8598,5666,8629,8630,8595
13,8600,5646,5636,8609,8659,8543,8601,8620,8615,8559,8597,5671,8627,8629,8596
14,8599,5649,5639,8609,8659,8542,8601,8620,8613,8561,8596,5676,8628,8629,8595
14,8600,5649,5642,8609,8660,8543,8601,8622,8616,8563,8599,5675,8627,8631,8595
14,8600,5649,5641,8609,8659,8542,8601,8620,8615,8561,8598,5678,8628,8629,8596
13,8599,5651,5638,8609,8659,8543,8600,8620,8614,8561,8598,5677,8628,8630,8596
14,8600,5649,5643,8608,8659,8542,8600,8620,8613,8561,8597,5676,8626,8629,8594
13,8599,5650,5645,8608,8658,8542,8600,8619,8613,8560,8598,5675,8628,8629,8595
13,8599,5658,5649,8608,8658,8542,8600,8621,8614,8558,8596,5675,8627,8629,8595
13,8599,5658,5654,8608,8658,8541,8599,8618,8614,8561,8597,5679,8627,8630,8595
14,8599,5659,5655,8607,8658,8541,8600,8619,8613,8560,8597,5673,8628,8630,8595
13,8598,5656,5650,8608,8658,8541,8600,8619,8613,8560,8597,5676,8628,8630,8594
13,8599,5661,5654,8608,8658,8542,8600,8617,8611,8561,8596,5678,8628,8629,8595
14,8599,5658,5651,8608,8658,8541,8600,8619,8613,8560,8599,5673,8628,8629,8594
13,8599,5657,5652,8608,8658,8542,8600,8619,8613,8560,8596,5677,8628,8629,8595
14,8599,5660,5652,8608,8658,8541,8599,8620,8614,8560,8596,5676,8628,8628,8595
13,8599,5660,5654,8608,8658,8541,8600,8619,8613,8561,8596,5678,8627,8629,8594
13,8599,5659,5653,8608,8658,8541,8599,8619,8613,8560,8596,5674,8626,8628,8594
14,8599,5662,5649,8608,8658,8541,8599,8619,8614,8559,8594,5673,8627,8628,8594
13,8599,5661,5655,8608,8658,8541,8599,8618,8613,8561,8595,5678,8627,8630,8594
13,8599,5659,5651,8608,8658,8541,8599,8619,8614,8561,8594,5682,8628,8628,8594
14,8599,5658,5649,8608,8658,8541,8599,8618,8614,8558,8595,5681,8628,8630,8594
13,8599,5661,5654,8608,8658,8541,8599,8618,8613,8559,8596,5676,8627,8629,8594
14,8598,5660,5656,8608,8658,8541,8600,8620,8612,8560,8596,5677,8627,8629,8595
13,8599,5661,5653,8607,8658,8541,8599,8619,8614,8560,8598,5678,8627,8629,8595
13,8599,5656,5654,8607,8658,8541,8600,8620,8613,8560,8596,5677,8627,8629,8595
14,8599,5660,5650,8608,8658,8541,8600,8619,8613,8560,8596,5676,8627,8628,8594
14,8599,5659,5653,8608,8658,8541,8600,8619,8614,8561,8595,5678,8628,8629,8595
13,8599,5661,5654,8608,8658,8542,8600,8620,8613,8560,8597,5673,8627,8629,8595
14,8599,5660,5654,8608,8658,8541,8599,8619,8613,8561,8597,5675,8628,8629,8594
14,8599,5660,5652,8608,8658,8541,8600,8618,8613,8561,8595,5677,8627,8629,8595
13,8599,5658,5656,8608,8659,8541,8599,8620,8613,8561,8596,5676,8628,8629,8595
14,8598,5660,5653,8608,8658,8541,8599,8620,8614,8560,8596,5681,8627,8628,8594
13,8599,5660,5650,8608,8658,8541,8599,8620,8612,8560,8597,5673,8627,8628,8595
13,8599,5659,5654,8608,8658,8541,8599,8618,8613,8559,8597,5681,8627,8628,8595
13,8599,5660,5652,8607,8658,8540,8599,8619,8611,8559,8597,5674,8627,8629,8595
14,8599,5659,5655,8608,8658,8541,8599,8619,8612,8561,8597,5679,8628,8629,8595
14,8598,5659,5654,8608,8658,8541,8599,8
