14,8596,5659,5653,8602,8656,8537,8595,8615,8614,8558,8593,5673,8625,8626,8590
13,8596,5660,5653,8603,8656,8537,8595,8616,8613,8558,8593,5672,8625,8627,8590
13,8596,5661,5652,8603,8656,8537,8595,8613,8616,8558,8594,5676,8625,8626,8590
13,8596,5659,5654,8603,8656,8537,8595,8613,8612,8559,8593,5679,8625,8626,8591
14,8596,5659,5652,8603,8656,8537,8595,8614,8612,8559,8594,5672,8625,8627,8590
13,8596,5662,5649,8603,8656,8537,8595,8613,8613,8558,8594,5676,8626,8626,8590
13,8596,5661,5651,8603,8656,8537,8596,8614,8614,8559,8593,5682,8626,8626,8590
14,8596,5659,5655,8603,8657,8537,8595,8613,8613,8559,8595,5674,8626,8626,8590
14,8596,5660,5652,8603,8656,8536,8594,8613,8613,8558,8594,5684,8625,8626,8590
14,8597,5659,5652,8604,8657,8537,8596,8614,8613,8557,8594,5678,8626,8627,8590
13,8597,5659,5654,8603,8656,8537,8595,8615,8614,8559,8595,5675,8625,8627,8590
13,8596,5658,5649,8603,8656,8537,8595,8616,8613,8558,8594,5677,8625,8627,8591
13,8596,5662,5650,8603,8657,8537,8595,8614,8613,8561,8594,5680,8625,8626,8591
13,8596,5658,5654,8603,8657,8537,8595,8614,8613,8559,8593,5679,8626,8627,8591
14,8596,5662,5653,8603,8656,8537,8595,8614,8613,8558,8594,5679,8625,8628,8591
14,8596,5658,5652,8603,8656,8537,8595,8614,8613,8559,8593,5678,8625,8627,8591
14,8597,5659,5653,8603,8656,8537,8595,8614,8614,8560,8594,5675,8626,8627,8591
13,8596,5659,5653,8603,8656,8537,8594,8614,8614,8559,8594,5677,8625,8626,8590
14,8596,5657,5650,8603,8657,8537,8595,8614,8613,8559,8594,5674,8625,8626,8590
14,8596,5660,5662,8603,8656,8536,8594,8615,8616,8558,8593,5679,8625,8627,8590
14,8596,5667,5667,8603,8656,8536,8594,8613,8614,8558,8592,5682,8625,8627,8591
14,8596,5674,5673,8603,8657,8537,8595,8614,8614,8558,8594,5683,8625,8627,8591
13,8597,5674,5677,8603,8657,8537,8595,8614,8613,8558,8594,5679,8626,8626,8591
13,8597,5673,5683,8603,8657,8537,8595,8614,8615,8558,8593,5676,8625,8626,8591
13,8596,5675,5687,8603,8657,8537,8595,8614,8614,8559,8593,5694,8625,8627,8591
14,8596,5672,5680,8606,8656,8538,8593,8612,8613,8559,8593,5682,8627,8638,8604
14,8596,5666,5667,8600,8656,8535,8594,8609,8615,8560,8594,5674,8635,8637,8592
13,8596,5662,5657,8601,8657,8536,8595,8611,8615,8562,8595,5683,8635,8632,8591
14,8596,5661,5652,8601,8657,8537,8594,8610,8615,8562,8595,5679,8635,8631,8591
14,8597,5659,5659,8601,8657,8536,8595,8610,8614,8561,8594,5675,8634,8629,8591
14,8597,5661,5657,8601,8657,8537,8595,8610,8614,8562,8595,5680,8633,8629,8591
14,8597,5661,5653,8601,8657,8536,8595,8611,8615,8561,8595,5675,8632,8628,8592
13,8597,5658,5655,8601,8657,8536,8595,8611,8615,8563,8595,5679,8631,8628,8592
13,8597,5661,5652,8601,8657,8536,8594,8608,8614,8561,8595,5674,8631,8626,8592
13,8597,5659,5654,8601,8657,8537,8594,8610,8614,8562,8594,5673,8630,8627,8592
13,8597,5657,5657,8601,8658,8536,8595,8610,8616,8562,8595,5676,8630,8627,8592
14,8597,5661,5655,8600,8657,8536,8595,8610,8614,8562,8595,5678,8629,8627,8591
13,8597,5662,5651,8601,8657,8537,8595,8609,8615,8561,8595,5680,8629,8628,8591
13,8597,5657,5655,8601,8657,8537,8595,8609,8614,8561,8595,5672,8627,8627,8592
14,8597,5660,5652,8600,8658,8537,8595,8610,8616,8563,8595,5676,8629,8628,8592
14,8597,5659,5653,8601,8657,8536,8594,8610,8613,8562,8595,5673,8628,8627,8592
14,8597,5660,5652,8601,8657,8536,8595,8609,8615,8562,8595,5677,8628,8628,8592
13,8597,5657,5656,8601,8658,8536,8595,8610,8614,8563,8594,5677,8628,8628,8592
13,8597,5659,5653,8601,8657,8536,8595,8612,8614,8562,8594,5678,8629,8628,8593
13,8596,5661,5653,8601,8657,8536,8595,8610,8614,8562,8595,5683,8627,8628,8592
13,8596,5660,5655,8600,8657,8536,8595,8610,8614,8562,8595,5678,8626,8627,8592
13,8596,5660,5651,8600,8657,8536,8595,8611,8615,8560,8594,5676,8627,8628,8592
14,8597,5658,5650,8601,8657,8537,8595,8609,8612,8562,8595,5675,8627,8627,8592
13,8597,5660,5656,8600,8657,8536,8595,8609,8614,8562,8595,5679,8627,8627,8592
14,8597,5661,5652,8601,8657,8536,8595,8612,8614,8561,8595,5683,8620,8622,8601
14,8595,5653,5641,8605,8657,8540,8598,8614,8613,8559,8594,5672,8616,8615,8591
14,8595,5640,5622,8601,8655,8536,8593,8610,8612,8557,8593,5665,8614,8619,8590
13,8595,5640,5622,8602,8655,8536,8594,8614,8613,8558,8593,5668,8617,8622,8590
14,8596,5639,5620,8603,8656,8536,8594,8614,8614,8558,8593,5666,8618,8624,8590
13,8596,5639,5623,8603,8657,8537,8595,8614,8610,8558,8594,5671,8619,8625,8590
14,8596,5643,5632,8603,8657,8537,8595,8613,8610,8558,8593,5674,8620,8624,8590
14,8596,5647,5634,8602,8656,8536,8594,8615,8612,8558,8593,5671,8620,8626,8591
13,8596,5653,5644,8602,8656,8537,8594,8614,8612,8556,8595,5683,8621,8626,8590
14,8596,5656,5655,8602,8656,8536,8594,8613,8612,8558,8594,5674,8621,8626,8590
14,8596,5660,5650,8601,8655,8536,8594,8614,8612,8556,8594,5673,8621,8626,8589
13,8595,5657,5651,8602,8655,8536,8594,8613,8613,8559,8593,5678,8622,8626,8590
13,8596,5656,5653,8602,8655,8536,8594,8615,8611,8558,8594,5677,8622,8627,8589
14,8596,5658,5653,8601,8656,8535,8594,8614,8611,8555,8593,5679,8622,8625,8590
14,8595,5659,5652,8602,8656,8536,8594,8613,8612,8556,8594,5676,8621,8626,8589
13,8596,5657,5653,8602,8655,8536,8594,8614,8610,8559,8592,5676,8622,8626,8589
13,8595,5658,5652,8602,8656,8536,8594,8613,8612,8556,8594,5672,8622,8626,8590
13,8596,5660,5653,8602,8656,8536,8594,8611,8614,8558,8594,5680,8624,8625,8590
14,8596,5657,5652,8602,8655,8536,8594,8614,8611,8558,8593,5674,8623,8625,8590
13,8596,5660,5649,8601,8655,8536,8594,8613,8611,8558,8593,5676,8623,8626,8589
14,8596,5659,5655,8602,8655,8537,8594,8614,8613,8556,8593,5678,8624,8626,8590
14,8596,5657,5655,8602,8655,8537,8594,8614,8614,8559,8593,5675,8624,8626,8590
13,8596,5659,5653,8602,8655,8536,8594,8614,8613,8557,8593,5674,8623,8626,8588
14,8596,5657,5650,8602,8656,8536,8594,8613,8611,8558,8594,5676,8623,8625,8589
14,8596,5659,5652,8602,8655,8536,8594,8616,8613,8557,8594,5677,8623,8626,8590
14,8596,5660,5656,8602,8656,8536,8594,8614,8612,8558,8593,5673,8624,8626,8590
13,8596,5658,5654,8602,8656,8536,8595,8614,8612,8559,8593,5678,8624,8626,8590
14,8595,5656,5654,8602,8655,8536,8594,8615,8612,8557,8592,5677,8624,8626,8590
13,8595,5660,5653,8602,8655,8536,8594,8615,8612,8558,8591,5676,8625,8626,8589
14,8596,5659,5651,8602,8656,8536,8594,8614,8612,8558,8594,5681,8625,8626,8590
14,8596,5659,5651,8602,8656,8537,8594,8613,8613,8557,8594,5679,8624,8625,8590
13,8595,5659,5649,8603,8655,8536,8594,8615,8613,8558,8593,5679,8623,8626,8589
13,8595,5658,5654,8601,8655,8535,8593,8612,8613,8556,8592,5675,8623,8624,8588
14,8595,5658,5650,8601,8655,8535,8593,8613,8611,8557,8592,5675,8623,8624,8588
13,8595,5659,5650,8602,8656,8537,8594,8614,8613,8559,8593,5678,8625,8626,8590
13,8599,5659,5657,8604,8658,8538,8596,8616,8615,8562,8594,5677,8626,8628,8592
14,8600,5661,5653,8606,8660,8540,8598,8618,8618,8561,8599,5679,8628,8631,8594
14,8600,5661,5655,8606,8660,8540,8598,8618,8615,8562,8598,5673,8628,8631,8595
14,8602,5660,5657,8608,8661,8542,8600,8620,8617,8564,8600,5672,8630,8632,8595
13,8603,5663,5658,8609,8662,8542,8601,8622,8618,8564,8601,5676,8631,8631,8595
14,8603,5662,5655,8610,8663,8544,8601,8621,8620,8565,8600,5679,8631,8633,8597
14,8603,5663,5656,8610,8664,8544,8602,8624,8620,8565,8600,5683,8631,8632,8597
12,8603,5660,5657,8609,8663,8543,8601,8622,8620,8565,8602,5682,8632,8633,8597
13,8603,5662,5653,8609,8663,8544,8601,8621,8619,8564,8601,5682,8632,8632,8597
14,8603,5663,5656,8610,8663,8544,8601,8621,8620,8565,8601,5681,8631,8633,8596
14,8604,5661,5658,8609,8663,8544,8601,8622,8620,8566,8601,5673,8631,8633,8597
13,8604,5660,5654,8610,8663,8544,8602,8622,8620,8566,8601,5680,8632,8633,8597
14,8604,5660,5657,8610,8663,8544,8601,8622,8620,8566,8602,5678,8632,8633,8597
13,8604,5661,5654,8610,8663,8544,8602,8624,8621,8565,8601,5676,8632,8632,8597
14,8604,5662,5651,8609,8663,8544,8602,8621,8621,8565,8599,5677,8632,8633,8597
14,8604,5662,5658,8610,8664,8544,8601,8622,8621,8565,8601,5676,8632,8634,8597
14,8604,5663,5660,8610,8664,8544,8602,8622,8619,8566,8601,5679,8632,8633,8597
14,8604,5663,5653,8610,8664,8544,8602,8621,8618,8565,8600,5684,8632,8633,8597
14,8604,5661,5657,8610,8663,8544,8601,8622,8623,8566,8601,5679,8633,8634,8598
13,8604,5661,5655,8609,8663,8544,8602,8621,8620,8565,8599,5680,8632,8634,8597
14,8603,5661,5652,8609,8663,8543,8601,8621,8620,8566,8601,5678,8632,8633,8597
13,8604,5661,5657,8610,8663,8544,8601,8622,8620,8567,8600,5678,8632,8633,8597
13,8603,5658,5657,8610,8664,8544,8601,8622,8619,8566,8599,5679,8632,8633,8597
14,8603,5661,5657,8609,8664,8544,8601,8621,8621,8564,8601,5682,8631,8633,8597
13,8603,5660,5654,8610,8663,8544,8601,8622,8620,8565,8600,5678,8632,8634,8597
14,8603,5660,5659,8610,8663,8544,8601,8620,8619,8566,8601,5676,8631,8634,8597
13,8604,5663,5654,8610,8664,8544,8602,8622,8620,8564,8601,5679,8632,8633,8597
14,8603,5663,5657,8610,8663,8543,8601,8621,8620,8566,8602,5680,8632,8634,8598
14,8603,5667,5668,8610,8663,8544,8601,8622,8621,8566,8602,5683,8632,8633,8597
14,8603,5672,5677,8609,8664,8544,8601,8621,8620,8566,8601,5682,8633,8633,8597
13,8603,5678,5679,8610,8664,8543,8601,8622,8621,8565,8599,5682,8631,8632,8597
13,8603,5674,5683,8610,8663,8544,8602,8622,8620,8566,8602,5689,8631,8633,8597
14,8604,5678,5693,8610,8663,8544,8602,8621,8619,8567,8599,5689,8631,8633,8597
13,8603,5683,5696,8609,8663,8544,8601,8620,8620,8565,8602,5694,8631,8634,8597
13,8602,5674,5680,8611,8662,8544,8599,8619,8619,8563,8599,5686,8631,8640,8609
14,8602,5662,5666,8603,8662,8541,8600,8619,8618,8566,8601,5676,8633,8639,8609
14,8603,5661,5661,8604,8662,8541,8600,8620,8620,8567,8602,5678,8633,8636,8609
13,8602,5661,5656,8604,8663,8541,8600,8620,8622,8566,8600,5678,8633,8634,8608
13,8603,5658,5660,8604,8662,8541,8600,8617,8621,8567,8600,5678,8633,8634,8608
14,8603,5663,5658,8604,8663,8542,8600,8619,8621,8565,8601,5677,8634,8634,8608
13,8603,5661,5653,8604,8663,8542,8601,8619,8622,8567,8600,5677,8633,8633,8608
